 R201

     CUST NO.   XCOORD.    YCOORD.    DEMAND  READY TIME   DUE DATE   SERVICE TIME
      CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    1      35.00      35.00       0.00       0.00    1000.00       0.00
    2      41.00      49.00      10.00     451.00     974.00      10.00
    3      35.00      17.00       7.00      18.00     534.00      10.00
    4      55.00      45.00      13.00     378.00     733.00      10.00
    5      55.00      20.00      19.00     477.00     965.00      10.00
    6      15.00      30.00      26.00      20.00     610.00      10.00
    7      25.00      30.00       3.00     245.00     684.00      10.00
    8      20.00      50.00       5.00     172.00     569.00      10.00
    9      10.00      43.00       9.00     245.00     640.00      10.00
   10      55.00      60.00      16.00     231.00     666.00      10.00
   11      30.00      60.00      16.00     430.00     779.00      10.00
   12      20.00      65.00      12.00      33.00     511.00      10.00
   13      50.00      35.00      19.00      50.00     523.00      10.00
   14      30.00      25.00      23.00     462.00     978.00      10.00
   15      15.00      10.00      20.00      32.00     694.00      10.00
   16      30.00       5.00       8.00      30.00     519.00      10.00
   17      10.00      20.00      19.00     102.00     543.00      10.00
   18       5.00      30.00       2.00     444.00     959.00      10.00
   19      20.00      40.00      12.00     229.00     582.00      10.00
   20      15.00      60.00      17.00      95.00     552.00      10.00
   21      45.00      65.00       9.00     418.00     829.00      10.00
   22      45.00      20.00      11.00      36.00     509.00      10.00
   23      45.00      10.00      18.00     246.00     657.00      10.00
   24      55.00       5.00      29.00      36.00     514.00      10.00
   25      65.00      35.00       3.00     435.00     960.00      10.00
   26      65.00      20.00       6.00     438.00     956.00      10.00
   27      45.00      30.00      17.00     428.00     827.00      10.00
   28      35.00      40.00      16.00       5.00     548.00      10.00
   29      41.00      37.00      16.00       6.00     526.00      10.00
   30      64.00      42.00       9.00      29.00     513.00      10.00
   31      40.00      60.00      21.00      91.00     522.00      10.00
   32      31.00      52.00      27.00      17.00     501.00      10.00
   33      35.00      69.00      23.00     482.00     955.00      10.00
   34      53.00      52.00      11.00      24.00     575.00      10.00
   35      65.00      55.00      14.00     367.00     776.00      10.00
   36      63.00      65.00       8.00     453.00     948.00      10.00
   37       2.00      60.00       5.00      41.00     615.00      10.00
   38      20.00      20.00       8.00     443.00     856.00      10.00
   39       5.00       5.00      16.00     130.00     577.00      10.00
   40      60.00      12.00      31.00      33.00     655.00      10.00
   41      40.00      25.00       9.00     201.00     596.00      10.00
   42      42.00       7.00       5.00     219.00     688.00      10.00
   43      24.00      12.00       5.00      25.00     560.00      10.00
   44      23.00       3.00       7.00     458.00     867.00      10.00
   45      11.00      14.00      18.00      59.00     514.00      10.00
   46       6.00      38.00      16.00      29.00     589.00      10.00
   47       2.00      48.00       1.00     338.00     805.00      10.00
   48       8.00      56.00      27.00      34.00     602.00      10.00
   49      13.00      52.00      36.00     454.00     962.00      10.00
   50       6.00      68.00      30.00     362.00     679.00      10.00
   51      47.00      47.00      13.00     379.00     810.00      10.00
   52      49.00      58.00      10.00     176.00     625.00      10.00
   53      27.00      43.00       9.00      11.00     502.00      10.00
   54      37.00      31.00      14.00     256.00     647.00      10.00
   55      57.00      29.00      18.00     475.00     900.00      10.00
   56      63.00      23.00       2.00     441.00     918.00      10.00
   57      53.00      12.00       6.00     412.00     865.00      10.00
   58      32.00      12.00       7.00     246.00     705.00      10.00
   59      36.00      26.00      18.00     479.00     980.00      10.00
   60      21.00      24.00      28.00      17.00     681.00      10.00
   61      17.00      34.00       3.00     449.00     971.00      10.00
   62      12.00      24.00      13.00     126.00     541.00      10.00
   63      24.00      58.00      19.00      25.00     544.00      10.00
   64      27.00      69.00      10.00      34.00     588.00      10.00
   65      15.00      77.00       9.00      46.00     524.00      10.00
   66      62.00      77.00      20.00      49.00     568.00      10.00
   67      49.00      73.00      25.00     421.00     864.00      10.00
   68      67.00       5.00      25.00     120.00     575.00      10.00
   69      56.00      39.00      36.00     459.00     930.00      10.00
   70      37.00      47.00       6.00      12.00     513.00      10.00
   71      37.00      56.00       5.00     368.00     968.00      10.00
   72      57.00      68.00      15.00      98.00     537.00      10.00
   73      47.00      16.00      25.00      22.00     617.00      10.00
   74      44.00      17.00       9.00     143.00     564.00      10.00
   75      46.00      13.00       8.00     482.00     965.00      10.00
   76      49.00      11.00      18.00      62.00     519.00      10.00
   77      49.00      42.00      13.00     129.00     534.00      10.00
   78      53.00      43.00      14.00     460.00     970.00      10.00
   79      61.00      52.00       3.00     207.00     676.00      10.00
   80      57.00      48.00      23.00     230.00     623.00      10.00
   81      56.00      37.00       6.00     470.00     968.00      10.00
   82      55.00      54.00      26.00     268.00     599.00      10.00
   83      15.00      47.00      16.00      23.00     515.00      10.00
   84      14.00      37.00      11.00      21.00     568.00      10.00
   85      11.00      31.00       7.00     278.00     669.00      10.00
   86      16.00      22.00      41.00     213.00     624.00      10.00
   87       4.00      18.00      35.00     230.00     623.00      10.00
   88      28.00      18.00      26.00     287.00     580.00      10.00
   89      26.00      52.00       9.00     104.00     563.00      10.00
   90      26.00      35.00      15.00     409.00     981.00      10.00
   91      31.00      67.00       3.00     225.00     654.00      10.00
   92      15.00      19.00       1.00     469.00     964.00      10.00
   93      22.00      22.00       2.00      18.00     585.00      10.00
   94      18.00      24.00      22.00     414.00     969.00      10.00
   95      26.00      27.00      27.00     283.00     656.00      10.00
   96      25.00      24.00      20.00      14.00     533.00      10.00
   97      22.00      27.00      11.00     445.00     852.00      10.00
   98      25.00      21.00      12.00     462.00     823.00      10.00
   99      19.00      21.00      10.00      21.00     506.00      10.00
  100      20.00      26.00       9.00     164.00     601.00      10.00
  101      18.00      18.00      17.00     391.00     965.00      10.00
